"CodInsc","Inscricao","Codigo","Semestre","Ano","Status","Freq","Nota","Obs","Carga","Creditos"
5259,923,73,"1","2023","Aprovado","Suficiente",10,"",30,2
5260,923,56,"1","2023","Aprovado","Suficiente",9.10000038146973,"",60,4
5261,797,64,"1","2023","Aprovado","Suficiente",10,"",15,1
5262,924,74,"1","2023","Aprovado","Suficiente",10,"",30,2
5263,872,64,"1","2023","Aprovado","Suficiente",10,"",15,1
5264,968,75,"1","2023","Aprovado","Suficiente",10,"",30,2
5265,995,60,"1","2023","Aprovado","Suficiente",10,"",15,1
5266,995,56,"1","2023","Aprovado","Suficiente",9.19999980926514,"",60,4
5267,995,59,"1","2023","Aprovado","Suficiente",10,"",30,2
5268,893,73,"1","2023","Aprovado","Suficiente",10,"",30,2
5269,893,56,"1","2023","Aprovado","Suficiente",10,"",60,4
5270,1017,74,"1","2023","Aprovado","Suficiente",10,"",30,2
5271,1017,83,"1","2023","Aprovado","Suficiente",10,"Profa Denise",45,3
5272,786,63,"1","2023","Aprovado","Suficiente",10,"",15,1
5277,940,66,"1","2023","Aprovado","Suficiente",10,"",15,1
5278,940,83,"1","2023","Aprovado","Suficiente",10,"",60,4
5279,941,67,"1","2023","Aprovado","Suficiente",10,"",15,1
5280,941,83,"1","2023","Aprovado","Suficiente",10,"",60,4
5281,1035,56,"1","2023","Aprovado","Suficiente",9,"",60,4
5282,1035,60,"1","2023","Aprovado","Suficiente",10,"",15,1
5283,1010,71,"1","2023","Aprovado","Suficiente",10,"",60,4
5284,1010,55,"1","2023","Aprovado","Suficiente",10,"",60,4
5285,1010,56,"1","2023","Aprovado","Suficiente",6,"",60,4
5328,724,69,"1","2023","Aprovado","Suficiente",,"",1200,80
5329,892,76,"1","2023","Aprovado","Suficiente",,"",510,34
5330,960,76,"1","2023","Aprovado","Suficiente",,"",510,34
5331,898,55,"2","2022","Aprovado","Suficiente",7,"",60,4
5286,1010,70,"1","2023","Aprovado","Suficiente",10,"",150,10
5287,959,63,"1","2023","Aprovado","Suficiente",10,"",15,1
5288,961,62,"1","2023","Aprovado","Suficiente",10,"",15,1
5289,961,68,"1","2023","Aprovado","Suficiente",10,"",120,8
5290,942,75,"1","2023","Aprovado","Suficiente",10,"",30,2
5291,852,73,"1","2023","Aprovado","Suficiente",10,"",30,2
5292,852,75,"1","2024","Aprovado","Suficiente",10,"",30,2
5293,852,70,"1","2023","Aprovado","Suficiente",10,"",150,8
5294,991,75,"1","2023","Aprovado","Suficiente",9,"",30,2
5295,987,62,"1","2023","Aprovado","Suficiente",10,"",15,1
5296,1020,71,"1","2023","Aprovado","Suficiente",10,"",60,4
5297,1020,55,"2","2023","Aprovado","Suficiente",8.5,"",60,4
5298,1036,60,"1","2023","Aprovado","Suficiente",9,"",15,1
5299,1036,59,"1","2023","Aprovado","Suficiente",10,"",30,2
5300,1003,89,"1","2023","Aprovado","Suficiente",10,"",45,3
5301,1003,61,"1","2023","Aprovado","Suficiente",10,"",15,1
5302,1000,71,"1","2023","Aprovado","Suficiente",10,"",60,4
5303,1000,55,"1","2023","Aprovado","Suficiente",9.5,"",60,4
5304,931,67,"1","2023","Aprovado","Suficiente",10,"",15,1
5305,1036,89,"1","2023","Aprovado","Suficiente",10,"Profa Aline",45,3
5306,786,89,"1","2023","Aprovado","Suficiente",10,"Profa Aline",45,3
5307,984,58,"1","2023","Aprovado","Suficiente",9,"",60,4
5308,984,60,"1","2023","Aprovado","Suficiente",9,"",15,1
5309,984,68,"1","2023","Aprovado","Suficiente",9,"",120,8
5310,984,59,"1","2023","Aprovado","Suficiente",10,"",30,2
5311,1027,73,"1","2023","Aprovado","Suficiente",10,"",30,2
5312,1027,56,"1","2023","Aprovado","Suficiente",7.30000019073486,"",60,4
5313,1027,70,"1","2023","Aprovado","Suficiente",10,"",150,10
5314,1027,72,"1","2023","Aprovado","Suficiente",10,"",60,4
5315,981,83,"1","2023","Aprovado","Suficiente",10,"",60,4
5316,981,61,"1","2023","Aprovado","Suficiente",10,"",15,1
5317,981,56,"1","2023","Aprovado","Suficiente",9,"",60,4
5318,839,56,"1","2023","Aprovado","Suficiente",6,"",60,4
5319,839,62,"1","2023","Aprovado","Suficiente",10,"",15,1
5320,839,89,"1","2023","Aprovado","Suficiente",10,"Prof Antonio",45,3
5321,1004,56,"1","2023","Aprovado","Suficiente",7.30000019073486,"",60,4
5322,1004,70,"1","2023","Aprovado","Suficiente",10,"",150,10
5323,1004,73,"1","2023","Aprovado","Suficiente",10,"",30,2
5324,1004,55,"2","2022","Aprovado","Suficiente",8.5,"",60,4
5325,1004,71,"2","2022","Aprovado","Suficiente",10,"",60,4
5326,807,69,"1","2023","Aprovado","Suficiente",,"",1200,80
5327,985,76,"1","2023","Aprovado","Suficiente",,"",510,34
5332,1006,55,"2","2023","Aprovado","Suficiente",8,"",60,4
5333,1040,57,"1","2023","Aprovado","Suficiente",8.80000019073486,"",60,4
5334,1040,55,"1","2023","Aprovado","Suficiente",9,"",60,4
5335,1027,55,"2","2022","Aprovado","Suficiente",8,"",60,4
5336,852,55,"2","2022","Aprovado","Suficiente",9,"",60,4
5337,1039,55,"2","2023","Aprovado","Suficiente",9,"",60,4
5338,1024,55,"2","2023","Aprovado","Suficiente",8,"",60,4
5339,892,89,"1","2022","Aprovado","Suficiente",10,"",45,3
5340,968,76,"1","2023","Aprovado","Suficiente",,"",510,34
5341,898,56,"1","2023","Aprovado","Suficiente",9.30000019073486,"",60,4
5342,1006,56,"1","2023","Aprovado","Suficiente",6,"",60,4
5343,1011,56,"1","2023","Aprovado","Suficiente",8.89999961853027,"",60,4
5344,1040,56,"1","2023","Aprovado","Suficiente",7.30000019073486,"",60,4
5345,978,56,"1","2023","Aprovado","Suficiente",6.80000019073486,"",60,4
5346,1024,56,"2","2023","Aprovado","Suficiente",9.19999980926514,"",60,4
5347,825,69,"2","2023","Aprovado","Suficiente",,"",1200,80
5348,825,80,"1","2022","Aprovado","Suficiente",9,"",30,2
5349,825,89,"2","2022","Aprovado","Suficiente",9,"",45,3
5350,991,76,"2","2023","Aprovado","Suficiente",,"",510,34
5351,942,76,"2","2023","Aprovado","Suficiente",,"",510,34
5352,924,75,"2","2023","Aprovado","Suficiente",10,"",30,2
5353,924,76,"2","2023","Aprovado","Suficiente",,"",510,34
5354,1064,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5355,965,34,"1","2023","Aprovado","Suficiente",10,"",30,2
5356,1064,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5357,949,55,"1","2023","Aprovado","Suficiente",9,"",60,4
5358,1011,55,"1","2023","Aprovado","Suficiente",9.5,"",60,4
5359,1042,55,"1","2025","Aprovado","Suficiente",10,"",60,4
5360,578,55,"1","2023","Aprovado","Suficiente",9.5,"",60,4
5361,1007,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5362,1049,59,"1","2024","Aprovado","Suficiente",10,"",30,2
5363,1028,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5364,630,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5365,1058,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5366,1035,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5367,1040,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5368,955,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5369,1000,70,"2","2023","Aprovado","Suficiente",10,"",150,10
5370,1060,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5371,1083,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5372,1040,89,"2","2023","Aprovado","Suficiente",9,"",45,3
5373,961,89,"2","2023","Aprovado","Suficiente",9,"",45,3
5374,955,89,"2","2023","Aprovado","Suficiente",9.5,"",45,3
5375,1033,89,"2","2023","Aprovado","Suficiente",9.5,"Profa Aline",45,3
5376,978,89,"2","2023","Aprovado","Suficiente",7.5,"Prof Aline",45,3
5377,1058,58,"2","2023","Aprovado","Suficiente",9,"",60,4
5378,1059,72,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5379,1017,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5380,1057,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5381,981,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5382,940,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5383,1060,68,"2","2023","Aprovado","Suficiente",10,"",120,8
5384,1060,89,"1","2023","Aprovado","Suficiente",10,"Prof Antonio",45,3
5385,1060,58,"2","2023","Aprovado","Suficiente",10,"",60,4
5386,847,70,"2","2023","Aprovado","Suficiente",10,"",150,10
5387,1011,82,"2","2023","Aprovado","Suficiente",10,"",45,3
5388,995,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5389,839,89,"2","2023","Aprovado","Suficiente",10,"",45,3
5390,893,74,"2","2023","Aprovado","Suficiente",10,"",30,2
5391,923,74,"2","2023","Aprovado","Suficiente",10,"",30,2
5392,797,65,"2","2023","Aprovado","Suficiente",10,"",15,1
5393,872,65,"2","2023","Aprovado","Suficiente",10,"",15,1
5394,995,61,"2","2023","Aprovado","Suficiente",10,"",15,1
5395,1004,74,"2","2023","Aprovado","Suficiente",10,"",30,2
5396,1000,73,"2","2023","Aprovado","Suficiente",10,"",30,2
5397,976,73,"2","2023","Aprovado","Suficiente",10,"",30,2
5398,984,61,"2","2023","Aprovado","Suficiente",9,"",15,1
5399,1006,71,"1","2023","Aprovado","Suficiente",9,"",60,4
5400,1006,73,"2","2023","Aprovado","Suficiente",9,"",30,2
5401,1006,57,"2","2023","Aprovado","Suficiente",7.80000019073486,"",60,4
5402,981,62,"2","2023","Aprovado","Suficiente",10,"",15,1
5403,940,67,"2","2023","Aprovado","Suficiente",10,"",15,1
5404,1035,61,"2","2023","Aprovado","Suficiente",10,"",15,1
5405,1035,55,"1","2023","Aprovado","Suficiente",10,"",60,4
5406,1010,73,"2","2023","Aprovado","Suficiente",10,"",30,2
5407,959,64,"2","2023","Aprovado","Suficiente",10,"",15,1
5408,1040,71,"1","2023","Aprovado","Suficiente",9,"",60,4
5409,1040,73,"2","2023","Aprovado","Suficiente",9.5,"",30,2
5410,1040,72,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5411,1040,70,"1","2023","Aprovado","Suficiente",9.5,"",150,10
5412,961,63,"2","2023","Aprovado","Suficiente",10,"",15,1
5413,1027,74,"2","2023","Aprovado","Suficiente",10,"",30,2
5414,1024,71,"2","2023","Aprovado","Suficiente",10,"",60,4
5415,1024,57,"2","2023","Aprovado","Suficiente",8.89999961853027,"",60,4
5416,852,74,"2","2023","Aprovado","Suficiente",10,"",30,2
5417,987,63,"2","2023","Aprovado","Suficiente",10,"",15,1
5418,1039,57,"2","2023","Aprovado","Suficiente",9.39999961853027,"",60,4
5419,1039,71,"2","2023","Aprovado","Suficiente",10,"",60,4
5420,1020,73,"2","2023","Aprovado","Suficiente",10,"",30,2
5421,1020,57,"1","2023","Aprovado","Suficiente",9.69999980926514,"",60,4
5422,1036,61,"2","2023","Aprovado","Suficiente",9,"",15,1
5423,839,63,"2","2023","Cursando","Suficiente",10,"",15,1
5424,1003,62,"2","2023","Aprovado","Suficiente",10,"",15,1
5425,1064,55,"2","2023","Aprovado","Suficiente",10,"",60,4
5426,1064,56,"2","2023","Aprovado","Suficiente",9.19999980926514,"",60,4
5427,1064,57,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5428,965,55,"1","2023","Aprovado","Suficiente",9,"",60,4
5429,965,56,"1","2023","Aprovado","Suficiente",8.30000019073486,"",60,4
5430,965,57,"1","2023","Aprovado","Suficiente",9.80000019073486,"",60,4
5431,965,60,"1","2023","Aprovado","Suficiente",10,"",15,1
5432,965,61,"2","2023","Aprovado","Suficiente",10,"",15,1
5433,1064,60,"2","2023","Aprovado","Suficiente",10,"",15,1
5434,1049,55,"1","2024","Aprovado","Suficiente",8.5,"",60,4
5435,1049,56,"1","2024","Aprovado","Suficiente",9.30000019073486,"",60,4
5436,1049,57,"1","2024","Aprovado","Suficiente",9.69999980926514,"",60,4
5437,955,55,"2","2023","Aprovado","Suficiente",9,"",60,4
5438,955,56,"2","2023","Aprovado","Suficiente",8.5,"",60,4
5439,955,60,"2","2023","Aprovado","Suficiente",10,"",15,1
5440,955,57,"2","2023","Aprovado","Suficiente",9.80000019073486,"",60,4
5441,1058,55,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5442,1058,56,"2","2023","Aprovado","Suficiente",6,"",60,4
5443,1058,60,"2","2023","Aprovado","Suficiente",10,"",60,4
5444,1058,57,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5445,984,55,"1","2023","Aprovado","Suficiente",6.80000019073486,"",60,4
5446,984,9,"1","2023","Aprovado","Suficiente",9,"",60,4
5447,984,57,"1","2023","Aprovado","Suficiente",8.69999980926514,"",60,4
5448,1036,55,"1","2023","Aprovado","Suficiente",8.30000019073486,"",60,4
5449,1036,56,"1","2023","Aprovado","Suficiente",8.60000038146973,"",60,4
5450,1036,57,"1","2023","Aprovado","Suficiente",9.60000038146973,"",60,4
5451,847,71,"1","2023","Aprovado","Suficiente",10,"",60,4
5452,847,73,"2","2023","Aprovado","Suficiente",10,"",30,2
5453,847,55,"1","2023","Aprovado","Suficiente",9.5,"",60,4
5454,847,56,"1","2023","Aprovado","Suficiente",7.90000009536743,"",60,4
5455,847,57,"1","2023","Aprovado","Suficiente",9.10000038146973,"",60,4
5456,1082,55,"1","2024","Aprovado","Suficiente",8.5,"",60,4
5457,1082,9,"1","2024","Aprovado","Suficiente",9.5,"",60,4
5458,1082,57,"1","2024","Aprovado","Suficiente",9.69999980926514,"",60,4
5459,1055,71,"2","2023","Aprovado","Suficiente",9,"",60,4
5460,603,62,"1","2023","Aprovado","Suficiente",10,"",15,1
5461,603,63,"2","2023","Aprovado","Suficiente",10,"",15,1
5462,1000,11,"1","2023","Aprovado","",9.39999961853027,"",60,4
5463,1059,55,"2","2023","Aprovado","Suficiente",9,"",60,4
5464,1059,71,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5465,1059,89,"2","2023","Aprovado","Suficiente",8,"Inglês",45,3
5466,1059,57,"2","2023","Aprovado","Suficiente",9,"",60,4
5467,1006,70,"1","2023","Aprovado","Suficiente",9,"",150,10
5468,1057,57,"2","2023","Aprovado","Suficiente",8.89999961853027,"",60,4
5469,1057,71,"2","2023","Aprovado","Suficiente",10,"",60,4
5470,1057,72,"2","2023","Aprovado","Suficiente",10,"",60,4
5471,1057,70,"2","2023","Aprovado","Suficiente",10,"",150,10
5472,1057,55,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5473,1060,57,"2","2023","Aprovado","Suficiente",9.69999980926514,"",60,4
5474,1060,60,"2","2023","Aprovado","Suficiente",10,"",15,1
5475,1060,59,"2","2023","Aprovado","Suficiente",10,"",30,2
5476,1060,55,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5477,1028,57,"2","2023","Aprovado","Suficiente",9.19999980926514,"",60,4
5478,1028,60,"2","2023","Aprovado","Suficiente",10,"",15,1
5479,1028,55,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5480,1028,68,"2","2023","Aprovado","Suficiente",10,"",120,8
5481,630,60,"2","2023","Aprovado","Suficiente",10,"",15,1
5482,630,55,"2","2023","Aprovado","Suficiente",9.5,"",60,4
5483,630,89,"2","2023","Aprovado","Suficiente",9.5,"Inglês",45,3
5484,630,58,"2","2023","Aprovado","Suficiente",10,"",60,4
5485,1035,57,"1","2023","Aprovado","Suficiente",9.69999980926514,"",60,4
5486,1017,76,"2","2023","Aprovado","Suficiente",,"",510,34
5487,1017,75,"2","2023","Aprovado","Suficiente",10,"",30,2
5488,1003,63,"1","2024","Aprovado","Suficiente",10,"",15,1
5489,1003,69,"1","2024","Aprovado","Suficiente",,"",1200,80
5490,797,66,"1","2024","Aprovado","Suficiente",10,"",15,1
5491,797,69,"2","2024","Aprovado","Suficiente",,"",1200,80
5492,893,75,"1","2024","Aprovado","Suficiente",10,"",30,2
5493,893,76,"1","2024","Aprovado","Suficiente",,"",510,34
5494,941,69,"2","2024","Aprovado","Suficiente",,"",1200,80
5495,920,76,"1","2024","Aprovado","Suficiente",,"",510,34
5496,1067,57,"1","2024","Aprovado","Suficiente",8.5,"",60,4
5497,1067,56,"1","2024","Aprovado","Suficiente",6.40000009536743,"",60,4
5498,1067,55,"1","2024","Aprovado","Suficiente",9.69999980926514,"",60,4
5499,1067,71,"1","2024","Aprovado","Suficiente",10,"",60,4
5500,1067,73,"2","2024","Aprovado","Suficiente",10,"",30,2
5501,1067,70,"2","2024","Aprovado","Suficiente",10,"",150,10
5502,1067,72,"2","2024","Aprovado","Suficiente",10,"",60,4
5503,1067,81,"2","2024","Aprovado","Suficiente",10,"",30,2
5504,1052,57,"2","2024","Aprovado","Suficiente",9.5,"",60,4
5505,1052,55,"2","2024","Aprovado","Suficiente",9.5,"",60,4
5506,1052,56,"2","2024","Aprovado","Suficiente",9.69999980926514,"",60,4
5507,1052,71,"2","2024","Aprovado","Suficiente",10,"",60,4
5579,1079,56,"1","2024","Aprovado","Suficiente",9.10000038146973,"",60,4
5580,1079,73,"2","2024","Reprovado","Suficiente",,"",30,2
5581,630,62,"2","2024","Aprovado","Suficiente",10,"",15,1
5582,630,56,"1","224","Aprovado","Suficiente",7.30000019073486,"",60,4
5583,1054,56,"1","2024","Aprovado","Suficiente",6.80000019073486,"",60,4
5584,1054,71,"1","2024","Aprovado","Suficiente",10,"",60,4
5585,1054,73,"2","2024","Aprovado","Suficiente",10,"",30,2
5586,1021,56,"1","2024","Aprovado","Suficiente",9.19999980926514,"",60,4
5587,1083,60,"1","2024","Aprovado","Suficiente",10,"",15,1
5588,1083,61,"2","2024","Aprovado","Suficiente",10,"",15,1
5589,1083,56,"1","2024","Aprovado","Suficiente",6,"",60,4
5590,852,56,"1","2024","Aprovado","Suficiente",9.39999961853027,"",60,4
5591,1039,56,"1","2024","Aprovado","Suficiente",8.10000038146973,"",60,4
5592,1039,73,"1","2024","Aprovado","Suficiente",10,"",30,2
5593,1039,74,"2","2024","Aprovado","Suficiente",10,"",30,2
5594,1020,56,"1","2024","Aprovado","Suficiente",8.5,"",60,4
5595,1020,74,"1","2024","Aprovado","Suficiente",10,"",30,2
5596,1020,75,"2","2024","Cursando","Suficiente",,"",30,2
5597,1049,58,"1","2024","Aprovado","Suficiente",10,"",60,4
5598,1049,43,"1","2024","Aprovado","Suficiente",10,"",120,8
5599,1083,58,"1","2024","Aprovado","Suficiente",10,"",60,4
5600,1039,70,"1","2024","Aprovado","Suficiente",9,"",150,10
5601,1024,70,"1","2024","Aprovado","Suficiente",8,"",150,10
5602,1007,81,"2","2024","Aprovado","Suficiente",10,"",30,2
5603,1007,60,"1","2024","Aprovado","Suficiente",10,"",15,1
5604,1007,61,"2","2024","Aprovado","Suficiente",9.80000019073486,"",15,1
5605,1007,89,"1","2025","Aprovado","Suficiente",9,"Inglês- 2/2024",45,3
5606,1007,58,"2","2024","Aprovado","Suficiente",10,"",60,4
5607,1055,73,"1","2024","Aprovado","Suficiente",10,"",30,2
5608,1055,55,"2","2024","Aprovado","Suficiente",8.5,"",60,4
5609,1055,70,"2","2024","Cursando","Suficiente",,"",150,10
5610,1055,74,"2","2024","Aprovado","Suficiente",10,"",30,2
5611,1055,57,"2","2023","Aprovado","Suficiente",9.10000038146973,"",60,4
5612,1049,89,"2","2024","Aprovado","Suficiente",10,"",45,3
5613,872,66,"1","2024","Aprovado","Suficiente",10,"",15,1
5614,872,67,"2","2024","Aprovado","Suficiente",10,"",15,1
5651,1079,70,"2","2024","Cursando","Suficiente",,"",150,10
5652,630,82,"2","2024","Aprovado","Suficiente",7.5,"",45,3
5653,847,74,"1","2024","Reprovado","Insuficiente",,"",30,2
5654,1058,61,"1","2024","Aprovado","Suficiente",8,"",15,1
5655,1058,62,"2","2024","Aprovado","Suficiente",10,"",15,1
5656,1058,89,"2","2024","Aprovado","Suficiente",10,"",45,3
5657,1035,62,"1","2024","Aprovado","Suficiente",10,"",15,1
5658,1035,63,"2","2024","Aprovado","Suficiente",10,"",15,1
5659,1035,68,"2","2024","Aprovado","Suficiente",10,"",120,8
5660,1035,58,"2","2024","Aprovado","Suficiente",10,"",60,4
5661,1054,55,"2","2024","Aprovado","Suficiente",9.80000019073486,"",60,4
5662,1054,89,"2","2024","Aprovado","Suficiente",6,"",45,3
5663,1010,74,"1","2024","Aprovado","Suficiente",10,"",30,2
5664,1010,75,"2","2024","Cursando","Suficiente",,"",30,2
5665,1010,57,"1","2023","Aprovado","Suficiente",8.5,"",60,4
5666,1021,82,"2","2024","Aprovado","Suficiente",9,"",45,3
5667,913,57,"2","2024","Aprovado","Suficiente",8.89999961853027,"",60,4
5668,913,60,"2","2024","Aprovado","Suficiente",10,"",15,1
5669,913,55,"2","2024","Aprovado","Suficiente",9.39999961853027,"",60,4
5670,959,65,"1","2024","Aprovado","Suficiente",10,"",15,1
5671,959,66,"2","2024","Aprovado","Suficiente",10,"",15,1
5672,1083,55,"2","2024","Aprovado","Suficiente",8.5,"",60,4
5673,1083,68,"2","2024","Aprovado","Suficiente",7,"",120,8
5674,965,62,"1","2024","Aprovado","Suficiente",10,"",15,1
5675,965,63,"2","2024","Aprovado","Suficiente",10,"",15,1
5676,1040,74,"1","2024","Aprovado","Suficiente",9,"",30,2
5677,1040,75,"2","2024","Cursando","Suficiente",,"",30,2
5678,961,64,"1","2024","Aprovado","Suficiente",10,"",15,1
5679,961,65,"2","2024","Aprovado","Suficiente",10,"",15,1
5680,1027,75,"1","2024","Aprovado","Suficiente",10,"",30,2
5681,1050,71,"1","2025","Cursando","Suficiente",,"",60,4
5682,1050,55,"1","2025","Cursando","Suficiente",,"",60,4
5683,1050,57,"2","2024","Aprovado","Suficiente",8.10000038146973,"",60,4
5684,1024,73,"1","2024","Aprovado","Suficiente",9,"",30,2
5685,1024,74,"2","2024","Aprovado","Suficiente",10,"",30,2
5686,1076,57,"2","2024","Aprovado","Suficiente",9.39999961853027,"",60,4
5687,1076,71,"2","2024","Aprovado","Suficiente",10,"",60,4
5508,1052,81,"2","2024","Aprovado","Suficiente",10,"",30,2
5509,1102,55,"2","2024","Aprovado","Suficiente",10,"",60,4
5510,1102,56,"2","2024","Aprovado","Suficiente",9.5,"",60,4
5511,1102,57,"2","2024","Aprovado","Suficiente",9,"",60,4
5512,1102,60,"2","2024","Aprovado","Suficiente",9,"",15,1
